           25.000          -35.726            8.064            4.622
           25.000          -38.579            8.050            4.609
           25.000          -41.433            8.041            4.598
           25.000          -44.286            8.048            4.594
           25.000          -47.139            8.080            4.598
           25.000          -49.993            8.066            4.585
           25.000          -52.846            8.064            4.577
           25.000          -55.699            8.056            4.565
           25.000          -58.553            8.044            4.554
           25.000          -61.406            8.042            4.543
           25.000          -64.259            8.024            4.526
           25.000          -67.113            8.020            4.519
           25.000          -71.868            8.006            4.498
           25.000          -76.624            7.983            4.473
           25.000          -81.379            7.977            4.455
           25.000          -86.135            7.957            4.430
           25.000          -90.890            7.936            4.404
           26.940          -95.610            7.908            4.370
           25.000         -100.401            7.938            4.380
           25.000         -105.157            7.962            4.388
           25.000         -109.912            7.968            4.386
           25.000         -114.668            7.981            4.389
           25.000         -119.423            7.994            4.392
           25.000         -124.179            8.015            4.399
           25.000         -128.934            8.020            4.398
           25.000         -133.690            8.032            4.400
           25.000         -138.446            8.054            4.409
           25.000         -143.201            8.065            4.412
           25.000         -147.957            8.082            4.419
           25.000         -152.712            8.105            4.431
           25.000         -157.468            8.114            4.435
           25.000         -162.223            8.130            4.441
           25.000         -166.979            8.153            4.452
           25.000         -171.734            8.161            4.454
           25.000         -176.490            8.181            4.462
           25.000         -181.245            8.194            4.469
           25.000         -186.001            8.207            4.474
           25.000         -190.756            8.228            4.483
           25.000         -195.512            8.237            4.485
           25.000         -200.268            8.254            4.493
           25.000         -205.023            8.267            4.500
           25.000         -209.779            8.280            4.503
           25.000         -214.534            8.296            4.511
           25.000         -219.290            8.309            4.517
           25.000         -228.801            8.337            4.528
           25.000         -238.312            8.360            4.538
           25.000         -247.823            8.389            4.550
           25.000         -257.334            8.414            4.559
           25.000         -266.845            8.439            4.569
           25.000         -276.356            8.461            4.579
           25.000         -285.867            8.486            4.590
           25.000         -290.623            8.495            4.594
           25.000         -295.378            8.511            4.602
           25.000         -300.134            8.520            4.605
           25.000         -304.889            8.531            4.609
           25.000         -314.400            8.523            4.628
           25.000         -323.911            8.551            4.637
           25.000         -333.423            8.578            4.646
           25.000         -342.934            8.607            4.653
           25.000         -352.445            8.633            4.662
           25.000         -361.956            8.658            4.673
           25.000         -371.467            8.681            4.683
           25.000         -380.978            8.707            4.694
           25.000         -390.489            8.731            4.705
           25.000         -400.000            8.755            4.717
           30.000           -0.889            0.000            0.000
           30.000           -1.840            0.000            0.000
           30.000           -2.316            0.000            0.000
           30.000           -2.791            0.000            0.000
           30.000           -3.267            0.000            0.000
           31.822           -3.714            0.000            0.000
           28.000           -4.276            0.000            0.000
           30.000           -4.694            0.000            0.000
           30.000           -5.646            0.000            0.000
           30.000           -6.121            0.000            0.000
           30.000           -6.597            0.000            0.000
           30.000           -7.073            0.000            0.000
           30.000           -8.024            0.000            0.000
           30.000           -8.976            0.000            0.000
           30.000           -9.927            0.000            0.000
           30.000          -10.878            0.000            0.000
           29.000          -12.131            0.000            0.000
           30.000          -12.781            0.000            0.000
           30.000          -13.733            0.000            0.000
           30.000          -14.684            0.000            0.000
           30.000          -16.587            0.000            0.000
           30.000          -18.380            0.000            0.000
           30.000          -20.392            0.000            0.000
           30.000          -22.295            0.000            0.000
           30.000          -23.708            0.000            0.000
           30.000          -26.101            8.097            4.660
           30.000          -28.004            8.093            4.654
           30.000          -29.906            8.086            4.646
           30.000          -31.809            8.072            4.635
           30.000          -33.712            8.071            4.629
           30.000          -35.615            8.063            4.621
           30.000          -38.469            8.049            4.608
           30.000          -41.323            8.040            4.597
           30.000          -44.177            8.043            4.591
           30.000          -47.031            8.079            4.597
           30.000          -49.886            8.062            4.583
           30.000          -52.740            8.064            4.575
           30.000          -55.594            8.052            4.561
           30.000          -58.448            8.041            4.551
           30.000          -61.302            8.035            4.539
           30.000          -64.157            8.023            4.526
           30.000          -67.011            8.015            4.512
           30.000          -71.768            7.995            4.490
           30.000          -76.525            7.978            4.468
           30.000          -81.282            7.962            4.443
