Pressure (Pa): comment                                           
       20640
    10.000  -323.929   1482.95 10614.281     0 0 0 0271
    10.000  -333.438   1487.58 10944.168     0 0 0 0271
    10.000  -342.946   1492.21 11274.997     0 0 0 0271
    10.000  -352.455   1496.84 11606.849     0 0 0 0271
    10.000  -361.964   1501.47 11939.580     0 0 0 0271
    10.000  -371.473   1506.10 12273.078     0 0 0 0271
    10.000  -380.982   1510.74 12607.331     0 0 0 0271
    10.000  -390.491   1515.37 12942.345     0 0 0 0271
    10.000  -400.000   1520.00 13278.135     1 0 028273
    15.000    -0.657      0.00     6.639     1 0 0 0 12
    15.000    -1.132     10.51    18.055     0 0 0 0 11
    15.000    -2.083     31.23    40.912     0 0 0 0 11
    15.000    -2.559     41.44    52.352     0 0 0 0 11
    15.000    -3.034     51.52    63.769     0 0 0 0 11
    15.000    -3.509     61.49    75.185     0 0 0 0 11
    15.000    -3.985     71.38    86.625     0 0 0 0 11
    15.000    -4.460     81.14    98.042     0 0 0 0 11
    15.000    -5.171     95.55   115.130     0 0 0 5 11
    15.000    -5.886    108.21   134.540     0 0 0 0 51
    15.000    -6.362    116.48   147.471     0 0 0 0 51
    15.000    -6.837    124.63   160.384     0 0 0 0 51
    15.000    -7.313    132.68   173.333     0 0 0 0 51
    15.000    -8.264    148.43   199.227     0 0 0 0 51
    15.000    -9.214    163.71   225.128     0 0 0 0 51
    15.000   -10.165    178.57   251.089     0 0 0 0 51
    15.000   -11.116    192.97   277.083     0 0 0 0 51
    15.000   -12.223    209.17   307.384     0 0 012 51
    15.000   -13.018    220.49   329.377     0 0 0 0121
    15.000   -13.968    233.75   355.658     0 0 0 0121
    15.000   -14.919    246.75   381.966     0 0 0 0121
    15.000   -16.821    271.91   434.584     0 0 0 0121
    15.000   -18.101    288.21   469.994     0 0 014121
    15.000   -20.624    327.88   542.266     0 0 0 0141
    15.000   -23.421    369.64   622.386     0 0 024141
    15.000   -24.427    384.20   655.212     0 0 0 0241
    15.000   -26.329    411.67   717.251     0 0 0 0241
    15.000   -28.231    439.02   779.262     0 0 0 0241
    15.000   -30.132    466.25   841.214     0 0 0 0241
    15.000   -32.034    493.37   903.165     0 0 0 0241
    15.000   -33.936    520.36   965.088     0 0 0 0241
    15.000   -35.837    547.22  1026.952     0 0 0 0241
    15.000   -38.690    587.25  1119.737     0 0 0 0241
    15.000   -41.542    626.94  1212.429     0 0 0 0241
    15.000   -44.395    666.27  1305.319     0 0 0 0241
    15.000   -47.247    705.20  1398.385     0 0 0 0241
    15.000   -50.099    743.70  1491.423     0 0 0 0241
    15.000   -52.952    781.76  1584.419     0 0 0 0241
    15.000   -55.804    819.30  1677.333     0 0 0 0241
    15.000   -58.657    856.32  1770.228     0 0 0 0241
    15.000   -61.509    892.74  1863.038     0 0 0 0241
    15.000   -64.362    928.54  1955.830     0 0 0 0241
    15.000   -67.214    963.62  2048.544     0 0 0 0241
    15.000   -71.968   1020.42  2203.001     0 0 0 0241
    15.000   -76.722   1074.73  2357.366     0 0 0 0241
    15.000   -81.476   1126.05  2511.669     0 0 0 0241
    15.000   -86.231   1173.67  2665.950     0 0 0 0241
    15.000   -90.985   1216.56  2820.171     0 0 0 0241
    15.000   -95.739   1253.45  2974.384     0 0 0 0241
    15.000  -100.493   1283.67  3128.660     0 0 0 0241
    15.000  -105.247   1307.39  3283.025     0 0 0 0241
